"ano","ubigeo","conglome","vivienda","hogar","codperso","dominio","estrato","sexo","p208a","estciv","lengua","ultani","razest","trabsp","catocu","tipcon","otrtra","interh","id_individuo","edad"
2022,150112,18277,100,11,3,8,1,"Hombre",18,6,4,9,6,"No",NA,NA,NA,"Sí","150112_018277_100_11_03",18
2022,150112,18277,121,11,5,8,1,"Mujer",29,5,4,10,NA,"Sí",3,2,"No","Sí","150112_018277_121_11_05",29
2022,150112,18277,162,11,3,8,1,"Hombre",23,6,4,9,6,"No",NA,NA,NA,"Sí","150112_018277_162_11_03",23
2022,150112,18277,162,11,4,8,1,"Hombre",19,6,4,6,6,"No",NA,NA,NA,"Sí","150112_018277_162_11_04",19
2022,150132,18288,65,11,1,8,1,"Hombre",28,1,1,8,NA,"Sí",2,NA,"No","Sí","150132_018288_065_11_01",28
2022,150132,18288,65,11,2,8,1,"Mujer",23,1,4,6,1,"No",NA,NA,NA,"Sí","150132_018288_065_11_02",23
2022,150132,18309,107,11,3,8,1,"Mujer",24,6,4,8,2,"Sí",3,1,"No","Sí","150132_018309_107_11_03",24
2022,150132,18309,107,11,4,8,1,"Hombre",21,6,4,6,2,"Sí",1,NA,"No","Sí","150132_018309_107_11_04",21
2022,150141,18318,38,11,1,8,1,"Mujer",24,6,4,6,2,"Sí",3,7,"No","Sí","150141_018318_038_11_01",24
2022,150141,18318,59,11,3,8,1,"Mujer",19,6,4,7,NA,"Sí",5,7,"No","Sí","150141_018318_059_11_03",19
2022,150106,18332,17,11,2,8,1,"Mujer",28,5,4,5,NA,"No",NA,NA,NA,"No","150106_018332_017_11_02",28
2022,150106,18332,47,11,4,8,1,"Hombre",28,6,4,6,NA,"Sí",3,7,"No","Sí","150106_018332_047_11_04",28
2022,150106,18332,47,11,5,8,1,"Hombre",20,6,4,6,2,"Sí",3,7,"No","Sí","150106_018332_047_11_05",20
2022,150106,18332,47,11,6,8,1,"Hombre",18,6,4,6,2,"No",NA,NA,NA,"Sí","150106_018332_047_11_06",18
2022,150106,18332,79,11,3,8,1,"Hombre",18,6,4,6,1,"No",NA,NA,NA,"Sí","150106_018332_079_11_03",18
2022,150106,18332,95,11,1,8,1,"Hombre",28,2,4,9,NA,"Sí",3,NA,"No","Sí","150106_018332_095_11_01",28
2022,150106,18332,95,11,2,8,1,"Mujer",28,2,4,6,NA,"No",NA,NA,NA,"Sí","150106_018332_095_11_02",28
2022,150106,18332,95,11,4,8,1,"Hombre",23,6,4,7,2,"Sí",3,2,"No","Sí","150106_018332_095_11_04",23
2022,150106,18332,95,11,5,8,1,"Mujer",20,6,4,6,3,"No",NA,NA,NA,"Sí","150106_018332_095_11_05",20
NA,150106,18332,95,11,7,8,1,"Mujer",26,5,NA,NA,NA,NA,NA,NA,NA,NA,"150106_018332_095_11_07",26
2022,150801,18359,2,11,4,2,2,"Mujer",23,6,4,6,3,"No",NA,NA,NA,"Sí","150801_018359_002_11_04",23
2022,150801,18359,97,11,3,2,2,"Hombre",27,6,4,10,NA,"Sí",3,2,"Sí","Sí","150801_018359_097_11_03",27
2022,150801,18359,97,11,4,2,2,"Hombre",21,6,4,10,3,"Sí",3,7,"Sí","Sí","150801_018359_097_11_04",21
2022,150801,18359,116,11,1,2,2,"Mujer",21,6,4,9,6,"No",NA,NA,NA,"Sí","150801_018359_116_11_01",21
2022,150801,18359,156,11,2,2,2,"Mujer",26,6,4,10,NA,"Sí",3,5,"No","Sí","150801_018359_156_11_02",26
2022,150801,18359,156,11,3,2,2,"Mujer",21,6,4,9,6,"No",NA,NA,NA,"Sí","150801_018359_156_11_03",21
2022,150801,18381,9,11,3,2,2,"Hombre",18,6,4,7,6,"No",NA,NA,NA,"No","150801_018381_009_11_03",18
2022,150801,18381,20,11,1,2,2,"Hombre",28,6,4,6,NA,"No",NA,NA,NA,"No","150801_018381_020_11_01",28
2022,150801,18381,29,11,3,2,2,"Mujer",22,6,4,9,6,"No",NA,NA,NA,"Sí","150801_018381_029_11_03",22
2022,150801,18381,29,11,4,2,2,"Mujer",19,6,4,9,6,"No",NA,NA,NA,"Sí","150801_018381_029_11_04",19
2022,150801,18381,33,11,1,2,2,"Hombre",25,1,4,8,NA,"Sí",4,7,"No","Sí","150801_018381_033_11_01",25
2022,150801,18381,33,11,2,2,2,"Mujer",22,1,4,5,2,"No",NA,NA,NA,"Sí","150801_018381_033_11_02",22
2022,150801,18385,60,11,3,2,2,"Mujer",29,6,4,9,NA,"Sí",3,7,"Sí","Sí","150801_018385_060_11_03",29
2022,150801,18385,95,11,2,2,2,"Mujer",20,6,4,9,1,"Sí",5,7,"No","No","150801_018385_095_11_02",20
NA,150801,18385,95,11,3,2,2,"Hombre",23,6,NA,NA,NA,NA,NA,NA,NA,NA,"150801_018385_095_11_03",23
2022,150501,18399,92,11,3,2,2,"Hombre",28,6,4,10,NA,"Sí",5,7,"No","Sí","150501_018399_092_11_03",28
2022,150501,18399,92,11,4,2,2,"Hombre",26,6,4,10,NA,"Sí",3,2,"No","Sí","150501_018399_092_11_04",26
2022,150501,18399,92,11,5,2,2,"Mujer",24,6,4,8,10,"No",NA,NA,NA,"Sí","150501_018399_092_11_05",24
2022,150810,18418,7,11,1,2,2,"Mujer",28,1,4,5,NA,"No",NA,NA,NA,"Sí","150810_018418_007_11_01",28
2022,150810,18418,7,11,2,2,2,"Hombre",28,1,4,3,NA,"Sí",4,7,"No","Sí","150810_018418_007_11_02",28
2022,150810,18418,7,11,6,2,2,"Hombre",18,6,4,5,9,"No",NA,NA,NA,"Sí","150810_018418_007_11_06",18
2022,150810,18418,18,11,1,2,2,"Mujer",19,6,4,5,5,"Sí",4,7,"No","No","150810_018418_018_11_01",19
2022,150810,18418,39,11,5,2,2,"Hombre",26,6,4,6,NA,"Sí",4,2,"No","Sí","150810_018418_039_11_05",26
2022,150810,18418,81,11,1,2,2,"Hombre",24,1,4,7,2,"Sí",3,2,"No","Sí","150810_018418_081_11_01",24
2022,150810,18418,81,11,2,2,2,"Mujer",24,1,4,6,5,"No",NA,NA,NA,"Sí","150810_018418_081_11_02",24
2022,150810,18418,81,11,4,2,2,"Mujer",21,6,4,6,2,"Sí",4,7,"No","Sí","150810_018418_081_11_04",21
2022,150201,18444,8,11,2,2,3,"Hombre",20,6,4,9,6,"Sí",4,7,"No","Sí","150201_018444_008_11_02",20
2022,150201,18460,33,11,2,2,3,"Hombre",27,6,4,8,NA,"Sí",3,7,"No","No","150201_018460_033_11_02",27
2022,150201,18460,110,11,3,2,3,"Hombre",28,6,4,10,NA,"No",NA,NA,NA,"Sí","150201_018460_110_11_03",28
2022,150201,18460,110,11,4,2,3,"Mujer",18,6,4,6,3,"No",5,7,"No","Sí","150201_018460_110_11_04",18
2022,150201,18460,129,11,3,2,3,"Hombre",25,6,4,7,NA,"Sí",5,7,"No","No","150201_018460_129_11_03",25
2022,150801,18465,131,11,3,2,2,"Mujer",19,6,4,9,6,"No",NA,NA,NA,"Sí","150801_018465_131_11_03",19
2022,150202,18472,2,11,5,2,4,"Hombre",18,6,4,6,2,"Sí",4,7,"No","No","150202_018472_002_11_05",18
2022,150514,18489,52,11,3,2,5,"Hombre",22,6,4,8,2,"Sí",4,7,"Sí","Sí","150514_018489_052_11_03",22
2022,150514,18489,68,11,2,2,5,"Hombre",22,6,4,7,1,"Sí",2,NA,"No","No","150514_018489_068_11_02",22
2022,150605,18498,43,11,3,2,3,"Hombre",21,6,4,9,6,"No",NA,NA,NA,"Sí","150605_018498_043_11_03",21
2022,150106,18512,62,11,1,8,1,"Mujer",27,2,4,6,NA,"No",NA,NA,NA,"No","150106_018512_062_11_01",27
2022,150106,18512,62,11,2,8,1,"Hombre",29,2,4,6,NA,"Sí",4,7,"No","No","150106_018512_062_11_02",29
2022,150106,18512,66,11,3,8,1,"Hombre",27,6,4,6,NA,"No",NA,NA,NA,"Sí","150106_018512_066_11_03",27
NA,150729,18537,22,11,2,5,6,"Mujer",25,6,NA,NA,NA,NA,NA,NA,NA,NA,"150729_018537_022_11_02",25
2022,150729,18537,27,11,2,5,6,"Hombre",25,6,4,5,NA,"No",5,7,"No","No","150729_018537_027_11_02",25
2022,150729,18537,30,11,2,5,6,"Hombre",18,6,4,6,1,"Sí",4,7,"No","No","150729_018537_030_11_02",18
2022,150729,18537,47,11,2,5,6,"Hombre",26,1,4,4,NA,"Sí",4,7,"No","No","150729_018537_047_11_02",26
2022,151012,18552,23,11,3,5,6,"Hombre",19,6,4,5,9,"Sí",4,7,"No","No","151012_018552_023_11_03",19
2022,151012,18552,51,11,4,5,6,"Hombre",26,1,4,8,NA,"No",5,7,"No","No","151012_018552_051_11_04",26
2022,151012,18552,51,11,5,5,6,"Mujer",20,1,4,7,5,"No",5,7,"No","No","151012_018552_051_11_05",20
2022,151012,18552,107,11,3,5,6,"Hombre",18,6,4,6,3,"No",NA,NA,NA,"No","151012_018552_107_11_03",18
2022,150716,18560,10,11,3,5,7,"Mujer",24,6,4,7,6,"Sí",2,NA,"Sí","Sí","150716_018560_010_11_03",24
2022,150716,18560,282,11,3,5,7,"Mujer",20,6,4,6,1,"No",NA,NA,NA,"No","150716_018560_282_11_03",20
2022,150716,18560,287,11,2,5,7,"Hombre",24,6,4,6,1,"Sí",4,7,"Sí","Sí","150716_018560_287_11_02",24
2022,150716,18560,287,11,3,5,7,"Hombre",18,6,4,6,1,"Sí",4,7,"Sí","Sí","150716_018560_287_11_03",18
2022,150716,18560,287,11,4,5,7,"Hombre",29,1,4,6,NA,"Sí",4,7,"Sí","Sí","150716_018560_287_11_04",29
2022,150716,18560,287,11,11,5,7,"Mujer",26,1,4,5,NA,"No",NA,NA,NA,"Sí","150716_018560_287_11_11",26
2022,160101,18566,5,11,3,7,2,"Hombre",25,6,4,6,NA,"Sí",2,NA,"No","Sí","160101_018566_005_11_03",25
2022,160101,18566,16,11,3,7,2,"Hombre",20,6,4,9,6,"No",NA,NA,NA,"Sí","160101_018566_016_11_03",20
2022,160101,18566,96,11,1,7,2,"Hombre",24,6,4,10,3,"Sí",2,NA,"No","Sí","160101_018566_096_11_01",24
2022,160101,18566,96,11,2,7,2,"Mujer",25,6,4,10,NA,"Sí",3,2,"No","Sí","160101_018566_096_11_02",25
2022,160112,18579,38,22,2,7,2,"Mujer",26,1,4,6,NA,"Sí",2,NA,"No","No","160112_018579_038_22_02",26
2022,160112,18579,54,11,3,7,2,"Mujer",19,1,4,5,5,"No",NA,NA,NA,"No","160112_018579_054_11_03",19
2022,160112,18579,54,11,4,7,2,"Hombre",23,1,4,5,2,"Sí",2,NA,"No","No","160112_018579_054_11_04",23
2022,160112,18579,87,11,3,7,2,"Hombre",18,6,4,6,9,"Sí",2,NA,"No","No","160112_018579_087_11_03",18
2022,160112,18579,103,11,8,7,2,"Mujer",21,1,4,6,8,"No",NA,NA,NA,"Sí","160112_018579_103_11_08",21
2022,160112,18579,118,11,3,7,2,"Hombre",19,6,4,5,2,"Sí",3,7,"Sí","Sí","160112_018579_118_11_03",19
2022,160112,18579,118,11,4,7,2,"Mujer",21,5,4,6,3,"Sí",2,NA,"No","Sí","160112_018579_118_11_04",21
2022,160112,18579,133,11,3,7,2,"Hombre",21,6,4,6,2,"Sí",2,NA,"No","Sí","160112_018579_133_11_03",21
2022,160101,18583,7,11,3,7,2,"Mujer",18,6,4,6,NA,"No",NA,NA,NA,"Sí","160101_018583_007_11_03",18
2022,160101,18583,60,11,3,7,2,"Hombre",29,1,4,6,NA,"Sí",2,NA,"No","Sí","160101_018583_060_11_03",29
2022,160113,18629,38,11,3,7,2,"Hombre",20,6,4,9,1,"Sí",2,NA,"No","No","160113_018629_038_11_03",20
2022,160113,18629,77,11,3,7,2,"Hombre",21,6,4,6,1,"Sí",2,NA,"Sí","Sí","160113_018629_077_11_03",21
2022,160113,18629,96,11,8,7,2,"Mujer",20,6,4,5,2,"Sí",6,7,"No","Sí","160113_018629_096_11_08",20
2022,160113,18629,154,11,2,7,2,"Mujer",20,6,4,6,1,"Sí",5,7,"No","Sí","160113_018629_154_11_02",20
2022,160113,18629,154,11,3,7,2,"Hombre",27,1,4,8,NA,"No",NA,NA,NA,"Sí","160113_018629_154_11_03",27
2022,160113,18629,154,11,4,7,2,"Mujer",24,1,4,5,10,"Sí",3,2,"No","Sí","160113_018629_154_11_04",24
2022,160101,18634,13,11,1,7,2,"Hombre",28,2,4,9,NA,"Sí",5,7,"No","Sí","160101_018634_013_11_01",28
2022,160101,18634,13,11,2,7,2,"Mujer",27,2,4,11,NA,"Sí",2,NA,"Sí","Sí","160101_018634_013_11_02",27
2022,160101,18634,29,11,4,7,2,"Mujer",23,6,4,9,NA,"No",NA,NA,NA,"Sí","160101_018634_029_11_04",23
2022,160101,18634,60,11,3,7,2,"Hombre",23,6,4,7,9,"Sí",4,7,"No","No","160101_018634_060_11_03",23
2022,160108,18647,53,11,3,7,2,"Hombre",20,6,4,5,10,"No",NA,NA,NA,"No","160108_018647_053_11_03",20
2022,160108,18647,71,11,1,7,2,"Mujer",27,1,4,5,NA,"No",NA,NA,NA,"No","160108_018647_071_11_01",27
2022,160108,18647,108,11,3,7,2,"Hombre",24,6,4,6,1,"Sí",5,7,"No","No","160108_018647_108_11_03",24
2022,160108,18647,108,11,4,7,2,"Hombre",19,6,4,7,2,"Sí",2,NA,"No","No","160108_018647_108_11_04",19
2022,160108,18647,126,11,3,7,2,"Hombre",29,6,4,2,NA,"Sí",4,7,"No","No","160108_018647_126_11_03",29
2022,160206,18660,24,11,1,7,5,"Hombre",23,6,4,7,6,"No",NA,NA,NA,"No","160206_018660_024_11_01",23
2022,160206,18660,77,11,1,7,5,"Hombre",28,1,4,8,NA,"Sí",3,6,"No","No","160206_018660_077_11_01",28
2022,160206,18660,95,11,1,7,5,"Hombre",26,1,4,8,NA,"No",NA,NA,NA,"Sí","160206_018660_095_11_01",26
2022,160206,18660,95,11,2,7,5,"Mujer",28,1,4,6,NA,"No",NA,NA,NA,"Sí","160206_018660_095_11_02",28
2022,160206,18660,113,11,1,7,5,"Hombre",29,1,4,5,NA,"No",2,NA,"No","No","160206_018660_113_11_01",29
2022,160206,18660,113,11,2,7,5,"Mujer",28,1,4,4,NA,"No",2,NA,"No","No","160206_018660_113_11_02",28
2022,160201,18675,110,11,3,7,3,"Mujer",20,6,4,12,1,"No",NA,NA,NA,"Sí","160201_018675_110_11_03",20
2022,160201,18675,143,11,3,7,3,"Mujer",26,6,4,6,NA,"Sí",4,2,"Sí","No","160201_018675_143_11_03",26
2022,160404,18721,74,11,3,7,7,"Hombre",29,6,4,3,NA,"Sí",4,7,"No","No","160404_018721_074_11_03",29
2022,160404,18721,74,11,4,7,7,"Hombre",24,6,4,3,1,"Sí",2,NA,"No","No","160404_018721_074_11_04",24
2022,160404,18721,74,11,5,7,7,"Hombre",20,6,4,5,1,"Sí",5,7,"No","No","160404_018721_074_11_05",20
2022,160404,18721,74,11,6,7,7,"Mujer",18,6,4,5,1,"No",5,7,"No","No","160404_018721_074_11_06",18
2022,160404,18721,76,11,7,7,7,"Hombre",19,6,4,6,1,"Sí",4,7,"No","No","160404_018721_076_11_07",19
2022,160404,18721,271,11,6,7,7,"Hombre",21,1,4,4,2,"No",NA,NA,NA,"No","160404_018721_271_11_06",21
2022,160404,18721,271,11,7,7,7,"Mujer",22,1,4,3,1,"No",NA,NA,NA,"No","160404_018721_271_11_07",22
2022,160404,18721,271,11,9,7,7,"Mujer",18,1,4,5,5,"No",NA,NA,NA,"No","160404_018721_271_11_09",18
2022,160404,18721,271,11,10,7,7,"Hombre",23,1,4,6,2,"Sí",4,7,"No","No","160404_018721_271_11_10",23
2022,160404,18721,272,11,1,7,7,"Hombre",25,1,4,4,NA,"Sí",2,NA,"No","No","160404_018721_272_11_01",25
2022,160404,18721,276,11,3,7,7,"Hombre",26,6,4,5,NA,"No",5,7,"No","No","160404_018721_276_11_03",26
2022,160404,18721,276,11,4,7,7,"Hombre",18,6,4,6,3,"Sí",5,7,"No","No","160404_018721_276_11_04",18
2022,160202,18729,7,11,2,7,8,"Mujer",29,1,13,1,NA,"Sí",5,7,"No","No","160202_018729_007_11_02",29
2022,160202,18729,8,11,6,7,8,"Mujer",18,6,13,5,6,"No",NA,NA,NA,"No","160202_018729_008_11_06",18
2022,160202,18729,18,11,5,7,8,"Mujer",18,6,4,6,3,"No",NA,NA,NA,"No","160202_018729_018_11_05",18
2022,160202,18729,19,11,2,7,8,"Mujer",29,1,4,6,NA,"No",NA,NA,NA,"No","160202_018729_019_11_02",29
2022,160202,18729,20,11,2,7,8,"Mujer",28,1,4,4,NA,"Sí",5,7,"No","No","160202_018729_020_11_02",28
2022,160202,18729,21,11,2,7,8,"Mujer",25,1,4,5,NA,"Sí",5,7,"No","No","160202_018729_021_11_02",25
2022,160303,18736,14,11,3,7,7,"Hombre",23,6,3,5,6,"Sí",5,7,"No","No","160303_018736_014_11_03",23
2022,160303,18736,139,11,1,7,7,"Hombre",26,2,4,6,NA,"Sí",2,NA,"Sí","No","160303_018736_139_11_01",26
2022,160303,18736,139,11,2,7,7,"Mujer",19,2,4,5,10,"No",5,7,"No","No","160303_018736_139_11_02",19
2022,160303,18736,140,11,1,7,7,"Hombre",24,2,4,6,5,"Sí",2,NA,"Sí","No","160303_018736_140_11_01",24
2022,160303,18736,140,11,2,7,7,"Mujer",19,2,4,5,10,"No",5,7,"No","No","160303_018736_140_11_02",19
2022,160303,18736,141,11,1,7,7,"Hombre",28,1,4,6,NA,"Sí",2,NA,"No","No","160303_018736_141_11_01",28
2022,160303,18736,141,11,2,7,7,"Mujer",24,1,4,4,9,"No",NA,NA,NA,"No","160303_018736_141_11_02",24
2022,160303,18736,142,11,3,7,7,"Hombre",28,5,4,5,NA,"No",5,7,"No","No","160303_018736_142_11_03",28
2022,160605,18764,34,11,3,7,8,"Hombre",19,6,4,5,9,"Sí",5,7,"No","No","160605_018764_034_11_03",19
2022,160605,18764,35,11,3,7,8,"Hombre",25,6,4,4,NA,"Sí",4,7,"No","No","160605_018764_035_11_03",25
2022,160605,18764,92,11,2,7,8,"Mujer",28,1,4,6,NA,"Sí",5,7,"No","Sí","160605_018764_092_11_02",28
2022,160704,18776,52,11,1,7,6,"Hombre",18,6,4,5,9,"Sí",2,NA,"Sí","No","160704_018776_052_11_01",18
2022,160704,18776,146,11,3,7,6,"Hombre",28,6,4,7,NA,"Sí",5,7,"No","Sí","160704_018776_146_11_03",28
2022,160704,18776,146,11,5,7,6,"Mujer",22,5,4,5,5,"Sí",5,7,"No","Sí","160704_018776_146_11_05",22
2022,170101,18789,35,11,2,7,3,"Mujer",27,1,4,6,NA,"Sí",2,NA,"No","No","170101_018789_035_11_02",27
2022,170101,18789,75,11,2,7,3,"Mujer",26,6,4,6,NA,"Sí",3,7,"No","No","170101_018789_075_11_02",26
2022,170101,18789,94,11,1,7,3,"Hombre",29,1,4,4,NA,"Sí",4,7,"No","No","170101_018789_094_11_01",29
2022,170101,18789,113,11,2,7,3,"Mujer",29,1,4,10,NA,"No",3,2,"No","Sí","170101_018789_113_11_02",29
2022,170101,18789,113,11,3,7,3,"Hombre",28,1,4,10,NA,"Sí",3,5,"Sí","Sí","170101_018789_113_11_03",28
2022,170101,18794,85,11,3,7,3,"Hombre",18,6,4,5,9,"No",NA,NA,NA,"Sí","170101_018794_085_11_03",18
2022,170101,18794,99,11,2,7,3,"Hombre",25,6,4,5,NA,"Sí",4,7,"No","No","170101_018794_099_11_02",25
2022,170101,18794,153,11,4,7,3,"Mujer",21,6,4,3,11,"No",NA,NA,NA,"Sí","170101_018794_153_11_04",21
2022,170101,18800,125,11,2,7,3,"Mujer",18,6,4,9,6,"Sí",5,7,"No","Sí","170101_018800_125_11_02",18
2022,170101,18800,191,11,3,7,3,"Hombre",19,6,4,9,6,"No",5,7,"No","Sí","170101_018800_191_11_03",19
2022,170101,18818,3,11,3,7,3,"Mujer",27,6,4,10,NA,"Sí",3,1,"No","Sí","170101_018818_003_11_03",27
2022,170101,18818,3,11,4,7,3,"Mujer",21,6,4,9,6,"No",NA,NA,NA,"Sí","170101_018818_003_11_04",21
2022,170101,18818,43,11,2,7,3,"Hombre",26,6,4,9,NA,"Sí",4,7,"No","No","170101_018818_043_11_02",26
2022,170204,18852,18,11,1,7,5,"Hombre",23,1,1,7,2,"Sí",2,NA,"No","Sí","170204_018852_018_11_01",23
2022,170204,18852,18,11,2,7,5,"Mujer",25,1,4,8,NA,"No",2,NA,"No","Sí","170204_018852_018_11_02",25
2022,170204,18852,18,11,4,7,5,"Hombre",21,1,1,5,2,"Sí",2,NA,"No","Sí","170204_018852_018_11_04",21
2022,170204,18852,18,11,5,7,5,"Mujer",18,1,1,6,5,"Sí",5,7,"No","Sí","170204_018852_018_11_05",18
2022,170204,18852,84,11,3,7,5,"Mujer",18,6,4,9,6,"Sí",5,7,"No","Sí","170204_018852_084_11_03",18
2022,170302,18860,68,11,1,7,5,"Mujer",29,5,4,7,NA,"No",NA,NA,NA,"Sí","170302_018860_068_11_01",29
2022,170302,18860,82,11,2,7,5,"Mujer",18,6,4,9,6,"No",NA,NA,NA,"Sí","170302_018860_082_11_02",18
2022,170302,18860,109,11,1,7,5,"Mujer",27,5,4,5,NA,"No",NA,NA,NA,"Sí","170302_018860_109_11_01",27
2022,170302,18860,118,11,4,7,5,"Hombre",23,1,4,5,5,"Sí",4,7,"No","No","170302_018860_118_11_04",23
2022,170302,18860,118,11,7,7,5,"Hombre",18,1,4,6,6,"Sí",4,7,"No","No","170302_018860_118_11_07",18
2022,170302,18860,118,11,8,7,5,"Mujer",18,1,4,4,6,"No",NA,NA,NA,"No","170302_018860_118_11_08",18
2022,170302,18879,29,11,3,7,8,"Mujer",22,6,1,9,6,"Sí",5,7,"No","No","170302_018879_029_11_03",22
2022,180101,18885,83,11,5,3,3,"Mujer",28,6,4,6,NA,"No",NA,NA,NA,"Sí","180101_018885_083_11_05",28
2022,180101,18895,44,11,2,3,3,"Mujer",18,6,4,6,3,"No",NA,NA,NA,"Sí","180101_018895_044_11_02",18
2022,180101,18907,12,11,2,3,3,"Mujer",25,1,4,8,NA,"Sí",3,7,"No","Sí","180101_018907_012_11_02",25
2022,180101,18907,48,11,3,3,3,"Mujer",24,6,4,9,NA,"Sí",3,2,"No","Sí","180101_018907_048_11_03",24
2022,180101,18907,65,11,3,3,3,"Hombre",20,6,4,6,10,"Sí",5,7,"No","Sí","180101_018907_065_11_03",20
2022,180101,18907,82,11,3,3,3,"Hombre",26,6,4,7,NA,"No",4,7,"No","Sí","180101_018907_082_11_03",26
2022,180101,18907,82,11,4,3,3,"Hombre",23,6,NA,NA,NA,NA,NA,NA,NA,"Sí","180101_018907_082_11_04",23
2022,180101,18907,82,11,5,3,3,"Mujer",20,6,4,6,8,"Sí",3,7,"Sí","Sí","180101_018907_082_11_05",20
2022,180101,18907,82,11,7,3,3,"Mujer",29,2,4,6,NA,"No",NA,NA,NA,"Sí","180101_018907_082_11_07",29
2022,180101,18907,82,11,8,3,3,"Hombre",29,2,4,7,NA,"No",4,7,"No","Sí","180101_018907_082_11_08",29
2022,180101,18907,100,11,1,3,3,"Hombre",27,1,2,8,NA,"Sí",4,2,"No","Sí","180101_018907_100_11_01",27
2022,180101,18907,100,11,2,3,3,"Mujer",24,1,2,8,3,"Sí",4,2,"Sí","Sí","180101_018907_100_11_02",24
2022,180101,18914,56,11,1,3,3,"Hombre",20,6,4,9,6,"Sí",3,7,"No","Sí","180101_018914_056_11_01",20
2022,180301,18954,11,11,3,3,3,"Mujer",25,6,4,9,NA,"Sí",3,7,"No","Sí","180301_018954_011_11_03",25
2022,180301,18954,50,11,3,3,3,"Mujer",23,6,4,9,6,"Sí",2,NA,"No","Sí","180301_018954_050_11_03",23
2022,180301,18954,50,11,4,3,3,"Mujer",20,6,4,7,NA,"No",NA,NA,NA,"Sí","180301_018954_050_11_04",20
2022,180301,18954,60,11,2,3,3,"Hombre",26,6,4,8,NA,"Sí",1,NA,"No","Sí","180301_018954_060_11_02",26
2022,180301,18954,60,11,3,3,3,"Hombre",20,6,4,6,1,"No",NA,NA,NA,"Sí","180301_018954_060_11_03",20
2022,180301,18955,6,11,2,3,3,"Hombre",20,6,4,7,2,"Sí",5,7,"No","Sí","180301_018955_006_11_02",20
2022,180301,18955,6,11,3,3,3,"Mujer",18,6,4,6,3,"Sí",5,7,"No","Sí","180301_018955_006_11_03",18
2022,180301,18955,102,11,2,3,3,"Mujer",26,6,4,10,NA,"Sí",5,7,"No","Sí","180301_018955_102_11_02",26
2022,180301,18955,140,11,3,3,3,"Hombre",19,6,4,8,8,"Sí",3,7,"No","Sí","180301_018955_140_11_03",19
2022,180301,18983,2,11,3,3,3,"Mujer",22,6,4,9,3,"Sí",3,7,"No","Sí","180301_018983_002_11_03",22
2022,180301,18983,2,11,4,3,3,"Hombre",19,6,4,9,2,"No",NA,NA,NA,"Sí","180301_018983_002_11_04",19
2022,180301,18983,19,11,1,3,3,"Hombre",29,6,4,8,NA,"No",NA,NA,NA,"Sí","180301_018983_019_11_01",29
2022,180301,18983,86,11,2,3,3,"Mujer",28,6,4,10,NA,"No",NA,NA,NA,"Sí","180301_018983_086_11_02",28
2022,180302,18989,6,11,2,3,5,"Mujer",28,1,4,6,NA,"No",NA,NA,NA,"No","180302_018989_006_11_02",28
2022,180302,18989,38,11,1,3,5,"Mujer",28,1,4,5,NA,"No",NA,NA,NA,"Sí","180302_018989_038_11_01",28
2022,180302,18989,49,11,1,3,5,"Mujer",27,5,4,6,NA,"Sí",4,7,"No","No","180302_018989_049_11_01",27
2022,180302,18989,71,11,1,3,5,"Mujer",28,1,4,9,NA,"Sí",6,7,"No","Sí","180302_018989_071_11_01",28
2022,180302,18989,71,11,2,3,5,"Hombre",29,1,2,8,NA,"Sí",3,2,"Sí","Sí","180302_018989_071_11_02",29
2022,180301,18990,2,11,3,3,3,"Mujer",21,6,4,9,11,"Sí",5,7,"No","Sí","180301_018990_002_11_03",21
2022,180101,19013,168,11,2,3,7,"Mujer",18,6,2,6,3,"No",NA,NA,NA,"No","180101_019013_168_11_02",18
2022,180211,19038,46,11,3,6,8,"Hombre",27,6,4,5,NA,"Sí",4,5,"No","No","180211_019038_046_11_03",27
2022,180211,19038,52,11,3,6,8,"Mujer",19,6,1,7,1,"No",5,7,"No","No","180211_019038_052_11_03",19
2022,180204,19039,26,11,2,6,6,"Hombre",20,6,1,6,11,"No",NA,NA,NA,"Sí","180204_019039_026_11_02",20
2022,190101,19051,10,11,2,5,3,"Hombre",21,6,4,9,NA,"No",5,7,"No","Sí","190101_019051_010_11_02",21
2022,190101,19051,39,11,3,5,3,"Hombre",24,6,4,7,6,"Sí",4,2,"Sí","Sí","190101_019051_039_11_03",24
2022,190101,19051,61,11,3,5,3,"Hombre",19,6,4,9,6,"No",5,7,"No","Sí","190101_019051_061_11_03",19
NA,190111,19100,67,11,4,5,5,"Hombre",27,6,NA,NA,NA,NA,NA,NA,NA,NA,"190111_019100_067_11_04",27
2022,190111,19100,108,11,3,5,5,"Hombre",25,6,4,10,NA,"No",NA,NA,NA,"Sí","190111_019100_108_11_03",25
2022,190111,19100,108,11,4,5,5,"Hombre",18,6,4,9,6,"No",NA,NA,NA,"Sí","190111_019100_108_11_04",18
2022,190107,19106,5,11,3,5,5,"Hombre",21,6,4,6,1,"Sí",4,7,"Sí","No","190107_019106_005_11_03",21
NA,190107,19106,5,11,5,5,5,"Mujer",27,1,NA,NA,NA,NA,NA,NA,NA,NA,"190107_019106_005_11_05",27
NA,190107,19106,5,11,7,5,5,"Mujer",22,1,NA,NA,NA,NA,NA,NA,NA,NA,"190107_019106_005_11_07",22
2022,190107,19106,60,11,1,5,5,"Hombre",24,1,4,6,2,"No",2,NA,"Sí","No","190107_019106_060_11_01",24
